Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Removal Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
1,Record Type = 10,Character,2,,,Down Payment Assistance Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
6,Down Payment Assistance,Character,1,,,"Values are:
Y = Yes
N = No
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Down Payment
Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Down Payment Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Down
Payment Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Down Payment Assistance Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,10
1,Record Type = 11,Character,2,,,Loan Origination Channel Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
6,Loan Origination Type,Numeric,1,,,"Values are:
1 = Broker
2 = Correspondent
3 = Retail
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Loan Origination Type
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Origination Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan
Origination Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Origination Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,11
1,Record Type = 12,Character,2,,,Origination Year Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
6,Origination Year,Numeric,4,,,Values are the Year of Origination,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Origination Year
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Origination Year Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Origination
Year Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Origination Year Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12
1,Record Type = 13,Character,2,,,"Refinance Type Stratification: Only for refinance loans (Loan
Purpose of 2)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
6,Refinance Code,Numeric,1,,,"Values are:
1 = Not Streamlined, Not Cash Out
2 = Cash Out
3 = Streamlined
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Refinance Code
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Refinance Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Refinance
Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Refinance Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13
1,Record Type = 14,Character,2,,,"Metropolitan Statistical Area (MSA) Stratification for each
MSA applicable to the pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
6,MSA,Numeric,5,,,"The MSA values and the MSA Not Available are provided.
Values are:
• the MSA value
• 99999 = MSA Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the MSA Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
MSA Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the MSA
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the MSA Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14
1,Record Type = 15,Character,2,,,Property State Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
6,State Code,Character,2,,,"The abbreviation of the state or territory where the loan
property exists. See Appendix 2 for a listing of state codes.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the State Code Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
State Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the State Code
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the State Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,15
1,Record Type = 16,Character,2,,,"Upfront MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
6,Upfront MIP Rate,Numeric,3,,,"Values are FHA Upfront Mortgage Insurance Premium (MIP)
rates:
000 = 000 Basis Points (BPS)
001 = 001 BPS
050 = 050 BPS
100 = 100 BPS
125 = 125 BPS
150 = 150 BPS
175 = 175 BPS
200 = 200 BPS
225 = 225 BPS
240 = 240 BPS
250 = 250 BPS
300 = 300 BPS
380 = 380 BPS
999 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Upfront MIP Rate
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Upfront MIP Rate Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,16
1,Record Type = 17,Character,2,,,"Annual MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,17
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,17
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,17
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,17
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,17
6,Annual MIP Rate,Numeric,3,,,"Values are FHA Annual Mortgage Insurance Premium (MIP)
rates:
000 = 000 Basis Point (BPS)
025 = 25 BPS
035 = 35 BPS
045 = 45 BPS
050 = 50 BPS
055 = 55 BPS
060 = 60 BPS
070 = 70 BPS
075 = 75 BPS
080 = 80 BPS
085 = 85 BPS
090 = 90 BPS
095 = 95 BPS
100 = 100 BPS
105 = 105 BPS
110 = 110 BPS
115 = 115 BPS
120 = 120 BPS
125 = 125 BPS",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,17
1,Record Type = 18,Character,2,,,"Pre-Modification Stratification; applies only if there are
modified loans in the pool (Loan Purpose of 3 or 4)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
6,Pre-Modification,Numeric,1,,,"Values are:
1 = Pre-Modified First Payment Date
2 = Pre-Modified Original Principal Balance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Pre-Modification
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Pre-Modification Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Pre-
Modification Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Pre-Modification Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,18
1,Record Type = 19,Character,2,,,Government Agency and Loan Purpose Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,19
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,19
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,19
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,19
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,19
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,19
