File Prefix,Item,Data Item,Begin,End,Type,Length,Remarks,Record Type,Version,First Month,Last Month
nissues,50,VA Refinance UPB,312,324,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,51,VA Refinance % of Total UPB,325,329,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,52,VA HAMP Modified Number of Loans,330,335,Numeric,6,9(6),U,2.2b,201806,202010
nissues,53,VA HAMP Modified UPB,336,348,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,54,VA HAMP Modified % of Total UPB,349,353,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,55,VA Non-HAMP Modified Number of Loans,354,359,Numeric,6,9(6),U,2.2b,201806,202010
nissues,56,VA Non-HAMP Modified UPB,360,372,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,57,VA Non-HAMP Modified % of Total UPB,373,377,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,58,VA Purpose Not Available Number of Loans,378,383,Numeric,6,9(6),U,2.2b,201806,202010
nissues,59,VA Purpose Not Available UPB,384,396,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,60,VA Purpose Not Available % of Total UPB,397,401,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,61,PIH Purchase Number of Loans,402,407,Numeric,6,9(6),U,2.2b,201806,202010
nissues,62,PIH Purchase UPB,408,420,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,63,PIH Purchase % of Total UPB,421,425,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,64,PIH Refinance Number of Loans,426,431,Numeric,6,9(6),U,2.2b,201806,202010
nissues,65,PIH Refinance UPB,432,444,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,66,PIH Refinance % of Total UPB,445,449,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,67,PIH HAMP Modified Number of Loans,450,455,Numeric,6,9(6),U,2.2b,201806,202010
nissues,68,PIH HAMP Modified UPB,456,468,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,69,PIH HAMP Modified % of Total UPB,469,473,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,70,PIH Non-HAMP Modified Number of Loans,474,479,Numeric,6,9(6),U,2.2b,201806,202010
nissues,71,PIH Non-HAMP Modified UPB,480,492,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,72,PIH Non-HAMP Modified % of Total UPB,493,497,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,73,PIH Purpose Not Available Number of Loans,498,503,Numeric,6,9(6),U,2.2b,201806,202010
nissues,74,PIH Purpose Not Available UPB,504,516,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,75,PIH Purpose Not Available % of Total UPB,517,521,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,76,RD Purchase Number of Loans,522,527,Numeric,6,9(6),U,2.2b,201806,202010
nissues,77,RD Purchase UPB,528,540,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,78,RD Purchase % of Total UPB,541,545,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,79,RD Refinance Number of Loans,546,551,Numeric,6,9(6),U,2.2b,201806,202010
nissues,80,RD Refinance UPB,552,564,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,81,RD Refinance % of Total UPB,565,569,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,82,RD HAMP Modified Number of Loans,570,575,Numeric,6,9(6),U,2.2b,201806,202010
nissues,83,RD HAMP Modified UPB,576,588,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,84,RD HAMP Modified % of Total UPB,589,593,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,85,RD Non-HAMP Modified Number of Loans,594,599,Numeric,6,9(6),U,2.2b,201806,202010
nissues,86,RD Non-HAMP Modified UPB,600,612,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,87,RD Non-HAMP Modified % of Total UPB,613,617,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,88,RD Purpose Not Available Number of Loans,618,623,Numeric,6,9(6),U,2.2b,201806,202010
nissues,89,RD Purpose Not Available UPB,624,636,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,90,RD Purpose Not Available % of Total UPB,637,641,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,91,Non Streamlined Refi Number of Loans,642,647,Numeric,6,9(6),U,2.2b,201806,202010
nissues,92,Non Streamlined Refi Purchase UPB,648,660,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,93,Non Streamlined Refi Purchase % of Total UPB,661,665,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,94,Cash Out Refi Number of Loans,666,671,Numeric,6,9(6),U,2.2b,201806,202010
nissues,95,Cash Out Refi UPB,672,684,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,96,Cash Out Refi % of Total UPB,685,689,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,97,Streamlined Refi Number of Loans,690,695,Numeric,6,9(6),U,2.2b,201806,202010
nissues,98,Streamlined Refi UPB,696,708,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,100,FHA Short Refinance Number of Loans,714,719,Numeric,6,9(6),U,2.2b,201806,202010
nissues,101,FHA Short Refinance UPB,720,732,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,102,FHA Short Refinance % of Total UPB,733,737,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,103,Refinance Type Not Available Number of Loans,738,743,Numeric,6,9(6),U,2.2b,201806,202010
nissues,104,Refinance Type Not Available UPB,744,756,Numeric,13,9(11)v9(2),U,2.2b,201806,202010
nissues,105,Refinance Type Not Available % of Total UPB,757,761,Numeric,5,9(3)v9(2),U,2.2b,201806,202010
nissues,106,As-Of Date (CCYYMM),762,767,Numeric,6,9(6),U,2.2b,201806,202010
nissues,1,CUSIP,1,9,Character,9,X(9),R,2.2b,201806,202010
nissues,2,Pool Number,10,15,Character,6,X(6),R,2.2b,201806,202010
nissues,3,Pool Indicator (M),16,16,Character,1,X,R,2.2b,201806,202010
nissues,4,Pool Type,17,18,Character,2,X(2),R,2.2b,201806,202010
nissues,5,Record Type R,19,19,Character,1,X,R,2.2b,201806,202010
nissues,6,Issuer,20,23,Numeric,4,9(4),R,2.2b,201806,202010
nissues,7,Mortgagor Payoff Number of Loans,24,29,Numeric,6,9(6),R,2.2b,201806,202010
nissues,8,Mortgagor Payoff UPB of Loans,30,42,Numeric,13,9(11)v9(2),R,2.2b,201806,202010
nissues,9,Mortgagor Payoff % UPB,43,47,Numeric,5,9(3)v9(2),R,2.2b,201806,202010
nissues,10,Repurchase Delinquent Loan Number of Loans,48,53,Numeric,6,9(6),R,2.2b,201806,202010
nissues,11,Repurchase Delinquent Loan UPPB of Loans,54,66,Numeric,13,9(11)v9(2),R,2.2b,201806,202010
nissues,12,Repurchase Delinquent Loan % UPB,67,71,Numeric,5,9(3)v9(2),R,2.2b,201806,202010
nissues,13,Foreclosure with Claim Payment Number of Loans,72,77,Numeric,6,9(6),R,2.2b,201806,202010
nissues,14,Foreclosure with Claim Payment UPB of Loans,78,90,Numeric,13,9(11)v9(2),R,2.2b,201806,202010
nissues,15,Foreclosure with Claim Payment % UPB,91,95,Numeric,5,9(3)v9(2),R,2.2b,201806,202010
nissues,16,Repurchase Loss Mitigation Number of Loans,96,101,Numeric,6,9(6),R,2.2b,201806,202010
nissues,17,Repurchase Loss Mitigation UPB of Loans,102,114,Numeric,13,9(11)v9(2),R,2.2b,201806,202010
nissues,18,Repurchase Loss Mitigation % UPB,115,119,Numeric,5,9(3)v9(2),R,2.2b,201806,202010
nissues,19,Substitution Number of Loans,120,125,Numeric,6,9(6),R,2.2b,201806,202010
nissues,20,Substitution UPB of Loans,126,138,Numeric,13,9(11)v9(2),R,2.2b,201806,202010
nissues,21,Substitution Number of % UPB,139,143,Numeric,5,9(3)v9(2),R,2.2b,201806,202010
nissues,22,Other Removal Number of Loans,144,149,Numeric,6,9(6),R,2.2b,201806,202010
nissues,23,Other Removal UPB of Loans,150,162,Numeric,13,9(11)v9(2),R,2.2b,201806,202010
nissues,24,Other Removal Number of % UPB,163,167,Numeric,5,9(3)v9(2),R,2.2b,201806,202010
nissues,25,As-Of Date (CCYYMM),168,173,Numeric,6,9(6),R,2.2b,201806,202010
nissues,1,CUSIP,1,9,Character,9,X(9),M,2.2b,201806,202010
nissues,2,Pool Number,10,15,Character,6,X(6),M,2.2b,201806,202010
nissues,3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,M,2.2b,201806,202010
nissues,4,Pool Type,17,18,Character,2,X(2),M,2.2b,201806,202010
nissues,5,Record Type M,19,19,Character,1,X,M,2.2b,201806,202010
nissues,6,Issuer,20,23,Numeric,4,9(4),M,2.2b,201806,202010
nissues,7,Highest MSA,24,28,Numeric,5,9(5),M,2.2b,201806,202010
nissues,8,Highest MSA Number of Loans,29,34,Numeric,6,9(6),M,2.2b,201806,202010
nissues,9,Highest MSA UPB of Loans,35,47,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,10,Highest MSA % of Total UPB,48,52,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,11,2nd Highest MSA,53,57,Numeric,5,9(5),M,2.2b,201806,202010
nissues,12,2nd Highest MSA Number of Loans,58,63,Numeric,6,9(6),M,2.2b,201806,202010
nissues,13,2nd Highest MSA UPB of Loans,64,76,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,14,2nd Highest MSA % of Total UPB,77,81,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,15,3rd Highest MSA,82,86,Numeric,5,9(5),M,2.2b,201806,202010
nissues,16,3rd Highest MSA Number of Loans,87,92,Numeric,6,9(6),M,2.2b,201806,202010
nissues,17,3rd Highest MSA UPB of Loans,93,105,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,18,3rd Highest MSA % of Total UPB,106,110,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,19,4th Highest MSA,111,115,Numeric,5,9(5),M,2.2b,201806,202010
nissues,20,4th Highest MSA Number of Loans,116,121,Numeric,6,9(6),M,2.2b,201806,202010
nissues,21,4th Highest MSA UPB of Loans,122,134,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,22,4th Highest MSA % of Total UPB,135,139,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,23,5th Highest MSA,140,144,Numeric,5,9(5),M,2.2b,201806,202010
nissues,24,5th Highest MSA Number of Loans,145,150,Numeric,6,9(6),M,2.2b,201806,202010
nissues,25,5th Highest MSA UPB of Loans,151,163,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,26,5th Highest MSA % of Total UPB,164,168,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,27,6th Highest MSA,169,173,Numeric,5,9(5),M,2.2b,201806,202010
nissues,28,6th Highest MSA Number of Loans,174,179,Numeric,6,9(6),M,2.2b,201806,202010
nissues,29,6th Highest MSA UPB of Loans,180,192,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,30,6th Highest MSA % of Total UPB,193,197,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,31,7th Highest MSA,198,202,Numeric,5,9(5),M,2.2b,201806,202010
nissues,32,7th Highest MSA Number of Loans,203,208,Numeric,6,9(6),M,2.2b,201806,202010
nissues,33,7th Highest MSA UPB of Loans,209,221,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,34,7th Highest MSA % of Total UPB,222,226,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,35,8th Highest MSA,227,231,Numeric,5,9(5),M,2.2b,201806,202010
nissues,36,8th Highest MSA Number of Loans,232,237,Numeric,6,9(6),M,2.2b,201806,202010
nissues,37,8th Highest MSA UPB of Loans,238,250,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,38,8th Highest MSA % of Total UPB,251,255,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,39,9th Highest MSA,256,260,Numeric,5,9(5),M,2.2b,201806,202010
nissues,40,9th Highest MSA Number of Loans,261,266,Numeric,6,9(6),M,2.2b,201806,202010
nissues,41,9th Highest MSA UPB of Loans,267,279,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,42,9th Highest MSA % of Total UPB,280,284,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,43,10th Highest MSA,285,289,Numeric,5,9(5),M,2.2b,201806,202010
nissues,44,10th Highest MSA Number of Loans,290,295,Numeric,6,9(6),M,2.2b,201806,202010
nissues,45,10th Highest MSA UPB of Loans,296,308,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,46,10th Highest MSA % of Total UPB,309,313,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,47,MSA Not Available Number of Loans,314,319,Numeric,6,9(6),M,2.2b,201806,202010
nissues,48,MSA Not Available UPB of Loans,320,332,Numeric,13,9(11)v9(2),M,2.2b,201806,202010
nissues,49,MSA Not Available % of Total UPB,333,337,Numeric,5,9(3)v9(2),M,2.2b,201806,202010
nissues,50,As-Of Date (CCYYMM),338,343,Numeric,6,9(6),M,2.2b,201806,202010
nissues,1,CUSIP,1,9,Character,9,X(9),P,2.2b,201806,202010
nissues,2,Pool Number,10,15,Character,6,X(6),P,2.2b,201806,202010
nissues,3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,P,2.2b,201806,202010
nissues,4,Pool Type,17,18,Character,2,X(2),P,2.2b,201806,202010
nissues,5,Record Type P,19,19,Character,1,X,P,2.2b,201806,202010
nissues,6,Issuer,20,23,Numeric,4,9(4),P,2.2b,201806,202010
nissues,7,Weighted Average LAD *,24,26,Numeric,3,9(3),P,2.2b,201806,202010
nissues,8,Maximum LAD (Q4),27,29,Numeric,3,9(3),P,2.2b,201806,202010
nissues,9,75th Percentile LAD (Q3),30,32,Numeric,3,9(3),P,2.2b,201806,202010
nissues,10,Median LAD (Q2),33,35,Numeric,3,9(3),P,2.2b,201806,202010
nissues,11,25th Percentile LAD (Q1),36,38,Numeric,3,9(3),P,2.2b,201806,202010
nissues,12,Minimum LAD (Q0),39,41,Numeric,3,9(3),P,2.2b,201806,202010
nissues,13,"Unpaid Principal Balance for Pre-ModifiedFirst Payment Date Loans",42,54,Numeric,13,9(11)v9(2),P,2.2b,201806,202010
nissues,14,"Percent of Pool UPB for Pre-Modified FirstPayment Date Loans",55,59,Numeric,5,9(3)v9(2),P,2.2b,201806,202010
nissues,15,"Number of Pre-Modified First Payment DateLoans",60,65,Numeric,6,9(6),P,2.2b,201806,202010
nissues,16,"Percent of Pool Loans that are Pre-ModifiedFirst Payment Date Loans",66,70,Numeric,5,9(3)v9(2),P,2.2b,201806,202010
nissues,17,"Pre-Modified Average Original Loan Size(AOLS) **",71,80,Numeric,10,9(8)v9(2),P,2.2b,201806,202010
nissues,18,Maximum Pre-Modified OLS (Q4),81,90,Numeric,10,9(8)v9(2),P,2.2b,201806,202010
nissues,19,75th Percentile Pre-Modified OLS (Q3),91,100,Numeric,10,9(8)v9(2),P,2.2b,201806,202010
nissues,20,Median Pre-Modified OLS (Q2),101,110,Numeric,10,9(8)v9(2),P,2.2b,201806,202010
nissues,21,25th Percentile Pre-Modified OLS (Q1),111,120,Numeric,10,9(8)v9(2),P,2.2b,201806,202010
nissues,22,Minimum Pre-Modified OLS (Q0),121,130,Numeric,10,9(8)v9(2),P,2.2b,201806,202010
nissues,23,"Unpaid Principal Balance for Loans with Pre-Modified OPB",131,143,Numeric,13,9(11)v9(2),P,2.2b,201806,202010
nissues,24,"Percent of Pool UPB for Loans with Pre-Modified OPB",144,148,Numeric,5,9(3)v9(2),P,2.2b,201806,202010
nissues,25,Number of Loans with Pre-Modified OPB,149,154,Numeric,6,9(6),P,2.2b,201806,202010
nissues,26,"Percent of Pool Loans that Have Pre-ModifiedOPB",155,159,Numeric,5,9(3)v9(2),P,2.2b,201806,202010
nissues,27,As-Of Date (CCYYMM),160,165,Numeric,6,9(6),P,2.2b,201806,202010
nissues,1,CUSIP Number,1,9,Character,9,X(9),L,2.2b,201806,202010
nissues,2,Pool Number,10,15,Character,6,X(6),L,2.2b,201806,202010
nissues,3,Pool Indicator (M),16,16,Character,1,X,L,2.2b,201806,202010
nissues,4,Pool Type,17,18,Character,2,X(2),L,2.2b,201806,202010
nissues,5,Record Type (L = Issuer Delinquencies),19,19,Character,1,X,L,2.2b,201806,202010
nissues,6,Issuer,20,23,Numeric,4,9(4),L,2.2b,201806,202010
nissues,7,Number of Loans 30 days delinquent,24,29,Numeric,6,9(6),L,2.2b,201806,202010
nissues,8,UPB of Loans 30 days delinquent,30,42,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,9,Percentage of UPB of Loans 30 days delinquent,43,47,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,10,Number of Loans 60 days delinquent,48,53,Numeric,6,9(6),L,2.2b,201806,202010
nissues,11,UPB of Loans 60 days delinquent,54,66,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,12,Percentage of UPB of Loans 60 days delinquent,67,71,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,13,Number of Loans 90+ days delinquent,72,77,Numeric,6,9(6),L,2.2b,201806,202010
nissues,14,UPB of Loans 90+ days delinquent,78,90,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,15,Percentage of UPB of Loans 90+ days delinquent,91,95,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,16,FHA Number of Loans 30 days delinquent,96,101,Numeric,6,9(6),L,2.2b,201806,202010
nissues,17,FHA UPB of Loans 30 days delinquent,102,114,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,18,FHA Percentage of UPB of Loans 30 days delinquent,115,119,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,19,FHA Number of Loans 60 days delinquent,120,125,Numeric,6,9(6),L,2.2b,201806,202010
nissues,20,FHA UPB of Loans 60 days delinquent,126,138,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,21,FHA Percentage of UPB of Loans 60 days delinquent,139,143,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,22,FHA Number of Loans 90+ days delinquent,144,149,Numeric,6,9(6),L,2.2b,201806,202010
nissues,23,FHA UPB of Loans 90+ days delinquent,150,162,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,24,FHA Percentage of UPB of Loans 90+ days delinquent,163,167,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,25,VA Number of Loans 30 days delinquent,168,173,Numeric,6,9(6),L,2.2b,201806,202010
nissues,26,VA UPB of Loans 30 days delinquent,174,186,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,27,VA Percentage of UPB of Loans 30 days delinquent,187,191,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,28,VA Number of Loans 60 days delinquent,192,197,Numeric,6,9(6),L,2.2b,201806,202010
nissues,29,VA UPB of Loans 60 days delinquent,198,210,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,30,VA Percentage of UPB of Loans 60 days delinquent,211,215,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,31,VA Number of Loans 90+ days delinquent,216,221,Numeric,6,9(6),L,2.2b,201806,202010
nissues,32,VA UPB of Loans 90+ days delinquent,222,234,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,33,VA Percentage of UPB of Loans 90+ days delinquent,235,239,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,34,RD Number of Loans 30 days delinquent,240,245,Numeric,6,9(6),L,2.2b,201806,202010
nissues,35,RD UPB of Loans 30 days delinquent,246,258,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,36,RD Percentage of UPB of Loans 30 days delinquent,259,263,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,37,RD Number of Loans 60 days delinquent,264,269,Numeric,6,9(6),L,2.2b,201806,202010
nissues,38,RD UPB of Loans 60 days delinquent,270,282,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,39,RD Percentage of UPB of Loans 60 days delinquent,283,287,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,40,RD Number of Loans 90+ days delinquent,288,293,Numeric,6,9(6),L,2.2b,201806,202010
nissues,41,RD UPB of Loans 90+ days delinquent,294,306,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,42,RD Percentage of UPB of Loans 90+ days delinquent,307,311,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,43,PIH Number of Loans 30 days delinquent,312,317,Numeric,6,9(6),L,2.2b,201806,202010
nissues,44,PIH UPB of Loans 30 days delinquent,318,330,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,45,PIH Percentage of UPB of Loans 30 days delinquent,331,335,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,46,PIH Number of Loans 60 days delinquent,336,341,Numeric,6,9(6),L,2.2b,201806,202010
nissues,47,PIH UPB of Loans 60 days delinquent,342,354,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,48,PIH Percentage of UPB of Loans 60 days delinquent,355,359,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,49,PIH Number of Loans 90+ days delinquent,360,365,Numeric,6,9(6),L,2.2b,201806,202010
nissues,50,PIH UPB of Loans 90+ days delinquent,366,378,Numeric,13,9(11)v9(2),L,2.2b,201806,202010
nissues,51,PIH Percentage of UPB of Loans 90+ days delinquent,379,383,Numeric,5,9(3)v9(2),L,2.2b,201806,202010
nissues,52,As-Of Date (CCYYMM),384,389,Numeric,6,9(6),L,2.2b,201806,202010
nissues,1,CUSIP,1,9,Character,9,X(9),F,2.2b,201806,202010
nissues,2,Pool Number,10,15,Character,6,X(6),F,2.2b,201806,202010
nissues,3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,F,2.2b,201806,202010
nissues,4,Pool Type,17,18,Character,2,X(2),F,2.2b,201806,202010
nissues,5,Record Type F,19,19,Character,1,X,F,2.2b,201806,202010
nissues,6,Issuer,20,23,Numeric,4,9(4),F,2.2b,201806,202010
nissues,7,MIP 100 Number of Loans,24,29,Numeric,6,9(6),F,2.2b,201806,202010
nissues,8,MIP 100 UPB of Loans,30,42,Numeric,13,9(11)v9(2),F,2.2b,201806,202010
nissues,9,MIP 100 % of Pool UPB,43,47,Numeric,5,9(3)v9(2),F,2.2b,201806,202010
nissues,10,MIP 125 Number of Loans,48,53,Numeric,6,9(6),F,2.2b,201806,202010
nissues,11,MIP 125 UPB of Loans,54,66,Numeric,13,9(11)v9(2),F,2.2b,201806,202010
nissues,12,MIP 125 % of Pool UPB,67,71,Numeric,5,9(3)v9(2),F,2.2b,201806,202010
nissues,13,MIP 150 Number of Loans,72,77,Numeric,6,9(6),F,2.2b,201806,202010
nissues,14,MIP 150 UPB of Loans,78,90,Numeric,13,9(11)v9(2),F,2.2b,201806,202010
nissues,15,MIP 150 % of Pool UPB,91,95,Numeric,5,9(3)v9(2),F,2.2b,201806,202010
nissues,16,MIP 175 Number of Loans,96,101,Numeric,6,9(6),F,2.2b,201806,202010
nissues,17,MIP 175 UPB of Loans,102,114,Numeric,13,9(11)v9(2),F,2.2b,201806,202010
nissues,18,MIP 175 % of Pool UPB,115,119,Numeric,5,9(3)v9(2),F,2.2b,201806,202010
nissues,19,MIP 200 Number of Loans,120,125,Numeric,6,9(6),F,2.2b,201806,202010
nissues,20,MIP 200 UPB of Loans,126,138,Numeric,13,9(11)v9(2),F,2.2b,201806,202010
nissues,21,MIP 200 % of Pool UPB,139,143,Numeric,5,9(3)v9(2),F,2.2b,201806,202010
nissues,22,MIP 225 Number of Loans,144,149,Numeric,6,9(6),F,2.2b,201806,202010
nissues,23,MIP 225 UPB of Loans,150,162,Numeric,13,9(11)v9(2),F,2.2b,201806,202010
nissues,24,MIP 225 % of Pool UPB,163,167,Numeric,5,9(3)v9(2),F,2.2b,201806,202010
nissues,25,MIP Not Available Number of Loans,168,173,Numeric,6,9(6),F,2.2b,201806,202010
